id,country_region,country_region_code,date,Retail and recreation,Grocery shops and markets,Parks and outdoor areas,Public transport hubs,Places of work,Residential places,CountryCode,workplace,stayhome,transport,schools,gathers,events,masks,myindex,workplace_d,stayhome_d,transport_d,schools_d,gathers_d,events_d,masks_d,myindex_d
TH.2020-10-20,Thailand,TH,2020-10-20,-14,-4,-30,-28,-10,3,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-21,Thailand,TH,2020-10-21,-13,-5,-27,-26,-8,2,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-22,Thailand,TH,2020-10-22,-9,-1,-23,-21,-9,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-23,Thailand,TH,2020-10-23,-7,2,-8,-38,-47,8,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-24,Thailand,TH,2020-10-24,-11,-1,-16,-32,-13,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-25,Thailand,TH,2020-10-25,-10,-1,-14,-28,-12,-3,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-26,Thailand,TH,2020-10-26,-9,0,-24,-25,-8,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-27,Thailand,TH,2020-10-27,-8,2,-24,-25,-8,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-28,Thailand,TH,2020-10-28,-8,0,-24,-24,-7,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-29,Thailand,TH,2020-10-29,-12,-5,-31,-26,-8,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-30,Thailand,TH,2020-10-30,-7,4,-21,-23,-7,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-10-31,Thailand,TH,2020-10-31,-2,5,19,-17,-5,-3,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-01,Thailand,TH,2020-11-01,-1,10,-16,-23,-10,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-02,Thailand,TH,2020-11-02,-3,7,-26,-23,-8,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-03,Thailand,TH,2020-11-03,-4,5,-27,-24,-9,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-04,Thailand,TH,2020-11-04,-6,2,-28,-25,-8,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-05,Thailand,TH,2020-11-05,-6,3,-26,-24,-8,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-06,Thailand,TH,2020-11-06,-8,1,-25,-26,-8,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-07,Thailand,TH,2020-11-07,-7,0,-26,-26,-4,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-08,Thailand,TH,2020-11-08,-5,3,-16,-25,-8,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-09,Thailand,TH,2020-11-09,-8,1,-26,-26,-10,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-10,Thailand,TH,2020-11-10,-6,4,-23,-25,-12,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-11,Thailand,TH,2020-11-11,-6,1,-25,-24,-11,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-12,Thailand,TH,2020-11-12,-8,0,-24,-24,-12,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-13,Thailand,TH,2020-11-13,-6,3,-22,-24,-12,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-14,Thailand,TH,2020-11-14,-5,3,-19,-23,-4,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-15,Thailand,TH,2020-11-15,-2,6,-10,-22,-6,-1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-16,Thailand,TH,2020-11-16,-4,4,-17,-23,-16,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-17,Thailand,TH,2020-11-17,-4,4,-17,-21,-18,1,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-18,Thailand,TH,2020-11-18,-3,4,-14,-18,-17,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-19,Thailand,TH,2020-11-19,-1,4,-7,-24,-30,3,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-20,Thailand,TH,2020-11-20,-4,4,-6,-30,-31,5,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-21,Thailand,TH,2020-11-21,-7,0,-16,-24,-8,0,THA,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5,0.5,0.75,34.090909090909086,0,0,0,0,0,0,0,0
TH.2020-11-22,Thailand,TH,2020-11-22,-2,6,-12,-21,-9,-2,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0.5,0,0,0,0,9.090909090909093
TH.2020-11-23,Thailand,TH,2020-11-23,-4,4,-17,-22,-16,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-11-24,Thailand,TH,2020-11-24,-4,5,-15,-21,-17,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-11-25,Thailand,TH,2020-11-25,-1,6,-13,-19,-16,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-11-26,Thailand,TH,2020-11-26,-1,5,-15,-19,-15,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-11-27,Thailand,TH,2020-11-27,-3,5,-12,-21,-15,1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-11-28,Thailand,TH,2020-11-28,-1,5,-12,-19,-3,-2,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-11-29,Thailand,TH,2020-11-29,1,9,-8,-18,-4,-2,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-11-30,Thailand,TH,2020-11-30,2,13,-19,-19,-10,-1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-01,Thailand,TH,2020-12-01,-2,12,-21,-19,-6,-1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-02,Thailand,TH,2020-12-02,-1,10,-21,-19,-4,-1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-03,Thailand,TH,2020-12-03,-3,7,-20,-20,-4,-1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-04,Thailand,TH,2020-12-04,-3,8,-16,-20,-5,-1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-05,Thailand,TH,2020-12-05,2,10,-6,-22,-19,1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-06,Thailand,TH,2020-12-06,1,9,-4,-23,-4,-2,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-07,Thailand,TH,2020-12-07,-1,8,-15,-28,-13,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-08,Thailand,TH,2020-12-08,-4,6,-17,-21,-4,-1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-09,Thailand,TH,2020-12-09,-1,7,-12,-16,-5,-2,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-10,Thailand,TH,2020-12-10,1,9,5,-27,-35,5,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-11,Thailand,TH,2020-12-11,-5,7,7,-34,-34,8,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-12,Thailand,TH,2020-12-12,-6,3,-7,-26,-4,1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-13,Thailand,TH,2020-12-13,-5,6,-8,-22,-3,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-14,Thailand,TH,2020-12-14,-7,6,-17,-21,-3,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-15,Thailand,TH,2020-12-15,-6,9,-17,-19,-5,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-16,Thailand,TH,2020-12-16,-7,4,-16,-20,-4,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-17,Thailand,TH,2020-12-17,-6,4,-16,-19,-4,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-18,Thailand,TH,2020-12-18,-7,5,-15,-20,-4,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-19,Thailand,TH,2020-12-19,-7,5,-19,-20,2,0,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-20,Thailand,TH,2020-12-20,-4,10,-12,-20,-3,-1,THA,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.75,43.18181818181818,0,0,0,0,0,0,0,0
TH.2020-12-21,Thailand,TH,2020-12-21,-9,6,-19,-24,-5,1,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0.6666666666666667,0,0,0.6666666666666667,0,0,0,24.242424242424242
TH.2020-12-22,Thailand,TH,2020-12-22,-11,4,-20,-28,-7,2,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-23,Thailand,TH,2020-12-23,-12,2,-22,-29,-8,3,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-24,Thailand,TH,2020-12-24,-14,1,-24,-32,-9,4,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-25,Thailand,TH,2020-12-25,-12,4,-23,-39,-12,5,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-26,Thailand,TH,2020-12-26,-15,2,-29,-41,-5,4,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-27,Thailand,TH,2020-12-27,-13,2,-18,-42,-6,3,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-28,Thailand,TH,2020-12-28,-8,7,-12,-40,-21,5,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-29,Thailand,TH,2020-12-29,-8,9,-9,-39,-27,6,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-30,Thailand,TH,2020-12-30,-5,13,-2,-39,-35,6,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2020-12-31,Thailand,TH,2020-12-31,-8,21,14,-48,-66,11,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-01,Thailand,TH,2021-01-01,-20,7,8,-57,-70,14,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-02,Thailand,TH,2021-01-02,-23,3,-17,-49,-43,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-03,Thailand,TH,2021-01-03,-20,6,-23,-43,-17,4,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-04,Thailand,TH,2021-01-04,-18,7,-29,-44,-16,7,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-05,Thailand,TH,2021-01-05,-20,5,-30,-46,-18,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-06,Thailand,TH,2021-01-06,-20,3,-31,-48,-17,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-07,Thailand,TH,2021-01-07,-21,1,-32,-49,-17,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-08,Thailand,TH,2021-01-08,-22,2,-34,-51,-16,9,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-09,Thailand,TH,2021-01-09,-21,1,-41,-52,-3,7,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-10,Thailand,TH,2021-01-10,-20,1,-37,-54,-7,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-11,Thailand,TH,2021-01-11,-17,1,-33,-50,-16,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-12,Thailand,TH,2021-01-12,-17,1,-32,-50,-18,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-13,Thailand,TH,2021-01-13,-18,-1,-33,-50,-17,7,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-14,Thailand,TH,2021-01-14,-19,-5,-36,-52,-19,7,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TH.2021-01-15,Thailand,TH,2021-01-15,-22,-5,-39,-54,-20,8,THA,1,0.3333333333333333,0.5,1,0.5,0.5,0.75,67.42424242424242,0,0,0,0,0,0,0,0
TR.2020-02-15,Turkey,TR,2020-02-15,2,3,-11,-4,7,1,TUR,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
TR.2020-02-16,Turkey,TR,2020-02-16,7,6,14,2,5,0,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-17,Turkey,TR,2020-02-17,6,5,10,5,8,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-18,Turkey,TR,2020-02-18,4,6,11,4,8,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-19,Turkey,TR,2020-02-19,0,3,6,0,9,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-20,Turkey,TR,2020-02-20,-1,2,2,0,10,-1,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-21,Turkey,TR,2020-02-21,-4,0,-8,-3,7,0,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-22,Turkey,TR,2020-02-22,0,1,-10,-4,8,1,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-23,Turkey,TR,2020-02-23,7,5,21,3,7,0,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-24,Turkey,TR,2020-02-24,3,3,7,3,9,-1,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-25,Turkey,TR,2020-02-25,3,6,12,4,9,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-26,Turkey,TR,2020-02-26,1,6,15,3,10,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-27,Turkey,TR,2020-02-27,-2,4,7,3,11,-1,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-28,Turkey,TR,2020-02-28,-3,3,6,0,8,-1,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-02-29,Turkey,TR,2020-02-29,-6,-2,-16,-10,7,2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-01,Turkey,TR,2020-03-01,9,10,35,3,7,0,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-02,Turkey,TR,2020-03-02,6,7,18,7,10,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-03,Turkey,TR,2020-03-03,7,9,23,6,10,-3,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-04,Turkey,TR,2020-03-04,2,7,16,4,11,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-05,Turkey,TR,2020-03-05,3,8,10,4,12,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-06,Turkey,TR,2020-03-06,6,10,17,4,9,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-07,Turkey,TR,2020-03-07,13,12,34,9,10,-2,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-08,Turkey,TR,2020-03-08,18,15,68,12,8,-3,TUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR.2020-03-09,Turkey,TR,2020-03-09,8,8,24,8,10,-3,TUR,0,0.3333333333333333,0,0,0,0,0,6.06060606060606,0,0.3333333333333333,0,0,0,0,0,6.06060606060606
TR.2020-03-10,Turkey,TR,2020-03-10,2,7,4,1,10,-2,TUR,0,0.3333333333333333,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0
TR.2020-03-11,Turkey,TR,2020-03-11,3,21,15,3,11,-2,TUR,0,0.3333333333333333,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0
TR.2020-03-12,Turkey,TR,2020-03-12,6,19,25,6,12,-2,TUR,0,0.3333333333333333,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0
TR.2020-03-13,Turkey,TR,2020-03-13,-2,14,11,2,6,0,TUR,0,0.3333333333333333,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0
TR.2020-03-14,Turkey,TR,2020-03-14,-7,10,10,-4,4,1,TUR,0,0.3333333333333333,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0
TR.2020-03-15,Turkey,TR,2020-03-15,-15,5,3,-16,1,2,TUR,0,0.3333333333333333,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0
TR.2020-03-16,Turkey,TR,2020-03-16,-12,13,-13,-14,-12,5,TUR,0.6666666666666666,0.3333333333333333,0,1,0,1,0,45.45454545454545,0.6666666666666666,0,0,1,0,1,0,39.39393939393939
TR.2020-03-17,Turkey,TR,2020-03-17,-26,14,-19,-22,-19,8,TUR,0.6666666666666666,0.3333333333333333,0,1,0,1,0,45.45454545454545,0,0,0,0,0,0,0,0
TR.2020-03-18,Turkey,TR,2020-03-18,-37,1,-29,-33,-23,11,TUR,0.6666666666666666,0.3333333333333333,0,1,0,1,0,45.45454545454545,0,0,0,0,0,0,0,0
TR.2020-03-19,Turkey,TR,2020-03-19,-41,-3,-28,-38,-25,13,TUR,0.6666666666666666,0.3333333333333333,0,1,0,1,0,45.45454545454545,0,0,0,0,0,0,0,0
TR.2020-03-20,Turkey,TR,2020-03-20,-45,-6,-27,-41,-30,16,TUR,0.6666666666666666,0.3333333333333333,0,1,0,1,0,45.45454545454545,0,0,0,0,0,0,0,0
TR.2020-03-21,Turkey,TR,2020-03-21,-52,-10,-32,-46,-26,15,TUR,0.6666666666666666,0.6666666666666666,0,1,0,1,0,51.515151515151516,0,0.3333333333333333,0,0,0,0,0,6.060606060606062
TR.2020-03-22,Turkey,TR,2020-03-22,-64,-20,-33,-55,-35,13,TUR,0.6666666666666666,0.6666666666666666,0,1,0,1,0,51.515151515151516,0,0,0,0,0,0,0,0
TR.2020-03-23,Turkey,TR,2020-03-23,-51,-13,-32,-48,-37,16,TUR,0.6666666666666666,0.6666666666666666,0,1,0,1,0,51.515151515151516,0,0,0,0,0,0,0,0
TR.2020-03-24,Turkey,TR,2020-03-24,-57,-21,-39,-54,-42,18,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0.5,0,0,0,0,9.09090909090908
TR.2020-03-25,Turkey,TR,2020-03-25,-58,-22,-38,-55,-43,19,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-03-26,Turkey,TR,2020-03-26,-57,-20,-32,-55,-43,19,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-03-27,Turkey,TR,2020-03-27,-59,-21,-40,-57,-45,22,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-03-28,Turkey,TR,2020-03-28,-66,-27,-57,-63,-40,20,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-03-29,Turkey,TR,2020-03-29,-75,-39,-58,-71,-45,17,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-03-30,Turkey,TR,2020-03-30,-57,-24,-39,-58,-47,21,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-03-31,Turkey,TR,2020-03-31,-61,-27,-45,-61,-49,21,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-04-01,Turkey,TR,2020-04-01,-61,-25,-47,-62,-49,22,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-04-02,Turkey,TR,2020-04-02,-62,-27,-46,-64,-50,23,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-04-03,Turkey,TR,2020-04-03,-62,-22,-47,-64,-50,25,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-04-04,Turkey,TR,2020-04-04,-70,-30,-60,-70,-46,23,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
TR.2020-04-05,Turkey,TR,2020-04-05,-76,-40,-61,-76,-48,19,TUR,0.6666666666666666,0.6666666666666666,0.5,1,0,1,0,60.606060606060595,0,0,0,0,0,0,0,0
